movie_id,title,tag
3093,Basic Instinct 2,crime mysteri thriller malenud sex leg soholondon playinggod jacuzzi sharonston davidmorrissey charlotterampl michaelcaton-jon
107846,Escape Plan,action thriller prison muslim ship mysteri sciencefict escap crime prisonescap ciaagent sylvesterstallon arnoldschwarzenegg jimcaviezel mikaelhåfström
188207,The Legend of Hercules,action adventur mytholog zeu ancientgreec demigod cityofargo mistakenparentag kellanlutz liammcintyr gaiaweiss rennyharlin
4614,The Sum of All Fears,thriller action drama cia terrorist atomicbomb coldwar nuclearexplos jackryan benaffleck morganfreeman jamescromwel philaldenrobinson
24021,The Twilight Saga: Eclipse,adventur fantasi drama romanc vampir graduat bite immort werewolf fangvamp kristenstewart robertpattinson taylorlautn davidslad
11371,The Score,action crime thriller quebec jewel scepter customshous jewelryheist blueprint assumedident schemat voiceov surveillancecamera onelastjob robertdeniro edwardnorton marlonbrando frankoz
20352,Despicable Me,anim famili adoptivefath orphanag life'sdream rivalri steal ballet littlegirl orphan fatherdaughterrelationship tomboy mothersonrelationship intellig kid evildoctor duringcreditssting minion supervillain 3d despic cattivissimo stevecarel jasonsegel russellbrand pierrecoffin
11517,Money Train,action comedi crime brotherbrotherrelationship subway newyorkc newyorksubway trainrobberi wesleysnip woodyharrelson jenniferlopez josephruben
214756,Ted 2,comedi spermbank sequel buddi courthous teddybear aftercreditssting toycomestolif marri markwahlberg sethmacfarlan amandaseyfri sethmacfarlan
26428,Agora,adventur drama histori christian philosophi egypt newlov war cult historicalfigur histori swordfight ancientworld destini fallinlov hypatia misogyni persecut libraryofalexandria politicalunrest impossiblelov falsehistori powerrel unfulfil masterandserv loveandrom unfulfilledlov rachelweisz maxminghella oscarisaac alejandroamenábar
9824,Mystery Men,adventur fantasi action comedi sciencefict bowl hostag sphinx train insaneasylum tool frankenstein casanova superhero basedoncomicbook independentfilm comedi spoof skull shovel disco superherospoof invisibleman darkhorsecom invis rajah bowlingbal spleen evilgeniu benstil geoffreyrush claireforlani kinkaush
48988,Hall Pass,comedi wifehusbandrelationship daydream marriag freedom friend owenwilson jasonsudeiki jennafisch bobbyfarrelli
9008,The Insider,drama thriller spi newspap research interview tobacco insid conspiracytheori report whistleblow columbiabroadcastingsystem(cbs) tobaccoindustri alpacino russellcrow christopherplumm michaelmann
300673,The Finest Hours,action drama histori thriller coastguard basedontruestori surviv rescuemiss stormatsea sinkingship 1950 3d chrispin caseyaffleck benfost craiggillespi
12113,Body of Lies,action drama thriller terror falselyaccus basedonnovel dyinganddeath jordan dubai intelligenceag beat leonardodicaprio russellcrow markstrong ridleyscott
38778,Dinner for Schmucks,comedi mous idiot mindcontrol taxidermi aftercreditssting duringcreditssting stevecarel paulrudd stephanieszostak jayroach
72331,Abraham Lincoln: Vampire Hunter,action fantasi horror usapresid vampir steamlocomot americancivilwar 19thcenturi abrahamlincoln 3d benjaminwalk dominiccoop anthonymacki timurbekmambetov
1844,Entrapment,"romanc drama mysteri londonengland newyear'sev skyscrap burglar distrust undercov blackmail nuditi thief heist oldermanyoungerwomanrelationship artthief crimin arttheft millennium manhattan,newyorkc gala kualalumpurmalaysia seanconneri catherinezeta-jon willpatton jonamiel"
846,The X Files,mysteri sciencefict thriller bomb helicopt secret obsess extraterrestrialtechnolog fbi spacemarin mutat secretsocieti secretorgan secretlab x-file govern davidduchovni gilliananderson mitchpileggi robbowman
9703,The Last Legion,action adventur fantasi war romanempir emperor ancientrom westernromanempir ancientworld juliuscaesar colinfirth benkingsley aishwaryaraibachchan douglefl
857,Saving Private Ryan,drama histori war warcrim selfsacrific warveteran worldwarii warship airplan braveri normandi parachut troop waffenss omahabeach armi cowardic americanflag warmemori desertedtown militari 1940 tomhank mattdamon vindiesel stevenspielberg
136797,Need for Speed,action crime drama thriller streetrac supercar superspe car basedonvideogam duringcreditssting 3d aaronpaul dominiccoop imogenpoot scottwaugh
3981,What Women Want,comedi romanc women telepathi supernaturalpow advertisingexecut womandirector helenhunt melgibson marisatomei nancymey
425,Ice Age,anim comedi famili adventur humanevolut parentskidsrelationship squirrel ice lossofchild mammoth sloth dyinganddeath stoneag prehistor saber-toothedtig cavemen prehistoriccreatur prehistoricadventur prehistorictim prehistoricman rayromano johnleguizamo denisleari chriswedg
6171,Dreamcatcher,drama horror sciencefict thriller religionandsupernatur morganfreeman thomasjan jasonle lawrencekasdan
72976,Lincoln,histori drama usapresid speech battlefield familyconflict mourn americancivilwar culturalconflict basedontrueev battleofgettysburg secess presidentialcabinet gettysburgaddress conflagr ethicaldilemma emancip abrahamlincoln danielday-lewi sallyfield davidstrathairn stevenspielberg
603,The Matrix,action sciencefict savingtheworld artificialintellig manvsmachin philosophi propheci martialart selfsacrific fight insurg virtualr dystopia truth cyberpunk womandirector messiah gnostic keanureev laurencefishburn carrie-annemoss lillywachowski
568,Apollo 13,drama moon florida nasa spaceman raceagainsttim houston basedontruestori space rescu surviv disast explos astronaut imax saturnvrocket courag hypothermia apolloprogram capekennedi lunarmiss spacecraftaccid tomhank billpaxton kevinbacon ronhoward
9021,The Santa Clause 2,fantasi comedi famili holiday christmasparti home santaclau magic toy wish son sequel savingchristma christma timallen elizabethmitchel davidkrumholtz michaellembeck
82695,Les Misérables,drama music romanc franc robberi brothel mayor star music arrest armi rebellion wed fallinginlov corps parol convict girldisguisedasboy hughjackman russellcrow annehathaway tomhoop
9489,You've Got Mail,comedi romanc romanticcomedi onlined womandirector tomhank megryan katiesagona noraephron
12133,Step Brothers,comedi becominganadult autonomi childhoodtrauma hostil stepbroth slacker manchild aftercreditssting duringcreditssting willferrel johnc.reilli marysteenburgen adammckay
9342,The Mask of Zorro,action adventur california spi hero horsebackrid swordfight reveng antoniobandera anthonyhopkin catherinezeta-jon martincampbel
41733,Due Date,comedi drama highway slacker hitchhik wallet sunglass reststop vicodin waffl robertdowneyjr. zachgalifianaki michellemonaghan toddphillip
227306,Unbroken,drama war worldwarii prisonersofwar biographi sport war athlet womandirector olympicathlet jacko'connel domhnallgleeson garretthedlund angelinajoli
5551,Space Cowboys,action adventur thriller nasa spacetravel astronaut elderli clinteastwood tommyleejon donaldsutherland clinteastwood
9350,Cliffhanger,action adventur thriller rockymountain airplan hijack suitcas climb heist money snow mountainclimb mountain sylvesterstallon johnlithgow michaelrook rennyharlin
9208,Broken Arrow,action adventur drama thriller helicopt river captain underground mexicanstandoff countdown pilot fistfight canyon major betray gunfight train explos parkrang desert militari nucleardevic box stealthaircraft abandonedmin humve johntravolta christianslat samanthamathi johnwoo
4244,The Kid,fantasi comedi famili agediffer midlifecrisi suppressedpast self-awar childhoodmemori humor changingthepastorfutur brucewilli spencerbreslin emilymortim jonturteltaub
1852,World Trade Center,drama histori thriller terror runaway alarmclock hero firemen fireengin waronterror rescu marin hospit trap rubbl rescueteam nicolascag mariabello maggiegyllenha oliverston
11820,Mona Lisa Smile,drama romanc faculti arthistori row schoolnurs feminin teacherhero womensissu juliarobert kirstendunst juliastil mikenewel
76493,The Dictator,comedi kurdish sachabaroncohen sayedbadreya aasifmandvi larrycharl
345,Eyes Wide Shut,mysteri drama lifeanddeath sexualobsess freelov heterosexu christmasparti erotic orgi maskedbal marijuana illegalprostitut tomcruis nicolekidman madisoneginton stanleykubrick
196867,Annie,comedi drama famili music orphan fosterchild quvenzhanéw jamiefoxx rosebyrn willgluck
256591,Focus,romanc comedi crime drama seduct conman femmefatal decept rivalri conartist willsmith margotrobbi rodrigosantoro glennficarra
59962,This Means War,action comedi romanc lovetriangl friendship date sushibar explodingairplan onlined stabl karateclass dogshelt reesewitherspoon chrispin tomhardi mcg
36648,Blade: Trinity,sciencefict action horror thriller adventur fantasi fbi dracula fistfight vampirehunt superhero basedoncomicbook martialartsmast motorcycl katanasword blade lossoffriend supervillain vampireslay fastmotionscen femalevampir wesleysnip kriskristofferson dominicpurcel davids.goy
1880,Red Dawn,action thriller guerrilla colorado invas anti-commun nearfutur redarmi patrickswayz c.thomashowel leathompson johnmiliu
9440,Primary Colors,comedi drama whitehous usapresid presidentialelect scandal georgew.bush extramaritalaffair johntravolta emmathompson billybobthornton mikenichol
71679,Resident Evil: Retribution,action horror sciencefict mutant dystopia sequel conspiraci tokyojapan zombi basedonvideogam moscow handtohandcombat viru plagu pandem megacorpor millajovovich siennaguillori michellerodriguez paulw.s.anderson
10483,Death Race,action thriller sciencefict carrac dystopia matteroflifeanddeath prisonguard carsetonfir escapefromprison explodingbuild vehiclecombat carcrash violenc jasonstatham joanallen ianmcshan paulw.s.anderson
11412,The Long Kiss Goodnight,crime action mysteri thriller assassin amnesia hostag chase darkcomedi teacher escap singlemoth timebomb candlelightvigil rogueag streetshootout exciaag christmasparad geenadavi samuell.jackson yvonnezima rennyharlin
11983,Proof of Life,action adventur drama romanc thriller hostag newlov suspens agent megryan russellcrow davidmors taylorhackford
6795,Zathura: A Space Adventure,famili fantasi sciencefict adventur adventur hous alien giantrobot outerspac astronaut jonahbobo joshhutcherson daxshepard jonfavreau
550,Fight Club,drama supportgroup dualident nihil rageandh insomnia dystopia violenc edwardnorton bradpitt meatloaf davidfinch
11170,We Are Marshall,drama americanfootbal 1970 trainer colleg sport matthewmcconaughey matthewfox anthonymacki mcg
9292,Hudson Hawk,action adventur comedi vatican leonardodavinci paint masterthief brucewilli dannyaiello andiemacdowel michaellehmann
10783,Lucky Numbers,action adventur comedi crime romanc thriller weatherforecast tvstation weather lotteri wettermann debt womandirector johntravolta lisakudrow timroth noraephron
100241,"I, Frankenstein",horror thriller soul queen antihero fantasi princ supernatur frankenstein goodvsevil gargoyl fight demon dark imax 3d aaroneckhart yvonnestrahovski billnighi stuartbeatti
257,Oliver Twist,crime drama famili londonengland childabus streetgang runaway childlabour children'shom orphanag thief violenc goodandbad child barneyclark benkingsley jamieforeman romanpolanski
9947,Elektra,action fantasi martialart basedoncomicbook femaleassassin spinoff jennifergarn goranvisnj willyunle robbowman
189,Sin City: A Dame to Kill For,crime thriller detect dystopia dominatrix murder suspens twin basedongraphicnovel darkhorsecom neo-noir 3d mickeyrourk jessicaalba joshbrolin robertrodriguez
12618,Random Hearts,drama romanc infidel politician airplanecrash death deathofhusband policeserg deathofwif harrisonford kristinscottthoma charless.dutton sydneypollack
253412,Everest,adventur drama mountain snowstorm hike climb snow death blizzard mountainclimb basedontrueev mounteverest 3d jasonclark jakegyllenha joshbrolin baltasarkormákur
1427,Perfume: The Story of a Murderer,crime fantasi drama pari femalenud prostitut smalltown obsess orgi badsmel nuditi lonewolf lavend nose childprodigi fishmarket daughter supernatur geniu children'shom death perfum benwhishaw simonchandl davidcald tomtykw
818,Austin Powers in Goldmember,comedi crime sciencefict savingtheworld submarin brotherbrotherrelationship clone spi helicopt gold submachinegun asteroid undercov belgium dutch carjourney nightclub laser sumoring familyhistori auto clown overweightman concili jamesbondspoof duringcreditssting mikemy beyoncéknowl sethgreen jayroach
16577,Astro Boy,anim action famili sciencefict superhero nicolascag kristenbel billnighi davidbow
329,Jurassic Park,adventur sciencefict exoticisland dna paleontolog tyrannosaurusrex triceratop brontosauru electricf island dinosaur amusementpark themepark jurassicpark samneil lauradern jeffgoldblum stevenspielberg
12160,Wyatt Earp,drama action western gunsling gambl sheriff deputysheriff wretch wyattearp historicalfigur docholliday kevincostn dennisquaid genehackman lawrencekasdan
